SampleDate,LoCode,Ramp,CRCarea,InterviewNumber,Anglers,ChinookCaught,ChinAd,TotalCohoCatch,CohoAd,SalmonReleasedSpCode,SalmonName,SalmonReleasedCount,SalmonRelUM,SalmonRelAd,SalmonRelNK,RelCohoAd,RelCohoNK,RelCohoAd,CohoRelUM,RelChinAd,OthSpCode,SpeciesName,OthSpCatchCount,OthSpsRelCount
10232002,1508,Hoodsport Shore,26,10,1,,,,,2,Chum,1,,,,,,,,,,,,
10232002,1508,Hoodsport Shore,26,8,1,,,,,2,Chum,1,,,,,,,,,,,,
10232002,1508,Hoodsport Shore,26,7,1,,,,,2,Chum,1,,,,,,,,,,,,
10232002,1508,Hoodsport Shore,26,6,1,,,,,2,Chum,2,,,,,,,,,,,,
10232002,1508,Hoodsport Shore,26,5,1,,,,,2,Chum,1,,,,,,,,,,,,
10232002,1555,Kennedy Creek Mouth,13,4,1,,,,,2,Chum,4,,,,,,,,,,,,
10242002,1555,Kennedy Creek Mouth,13,16,1,,,,,2,Chum,5,,,,,,,,,,,,
10242002,1555,Kennedy Creek Mouth,13,3,1,,,,,2,Chum,1,,,,,,,,,,,,
10242002,1040,Concrete Dock,13,1,1,,,,,99,Unknown,2,,,,,,,,,,,,
10242002,1174,Point Defiance Public Ramp,11,2,2,,,,,1,Chinook,1,,,,,,,,,,,,
10242002,1250,Tahuya Ramp,12,1,2,,,4,,4,Coho,2,,,,,,0,2,,,,,
10242002,1555,Kennedy Creek Mouth,13,4,1,,,,,2,Chum,2,,,,,,,,,,,,
10242002,1555,Kennedy Creek Mouth,13,7,1,,,,,2,Chum,4,,,,,,,,,,,,
10242002,1555,Kennedy Creek Mouth,13,8,1,,,,,2,Chum,1,,,,,,,,,,,,
10242002,1555,Kennedy Creek Mouth,13,13,1,,,,,2,Chum,3,,,,,,,,,,,,
10242002,1555,Kennedy Creek Mouth,13,15,1,,,,,2,Chum,4,,,,,,,,,,,,
10242002,1555,Kennedy Creek Mouth,13,9,1,,,,,2,Chum,1,,,,,,,,,,,,
10252002,1227,Shilshole Public Ramp,10,6,1,,,,,1,Chinook,1,,,,,,,,,,,,
10252002,1227,Shilshole Public Ramp,10,9,1,,,,,1,Chinook,2,,,,,,,,,,,,
10252002,1227,Shilshole Public Ramp,10,5,2,,,,,1,Chinook,3,,,,,,,,,,,,
10252002,1006,Armeni Public Ramp,10,1,2,,,,,4,Coho,2,,,,,,,,,,,,
10252002,1006,Armeni Public Ramp,11,2,2,,,,,1,Chinook,2,,,,,,,,,,,,
10252002,1151,Norton Street (Everett) Ramp,09,2,2,,,,,1,Chinook,6,,,,,,,,,,,,
10252002,1151,Norton Street (Everett) Ramp,82,2,2,,,,,1,Chinook,6,,,,,,,,,,,,
10252002,1227,Shilshole Public Ramp,10,1,1,,,,,1,Chinook,8,,,,,,,,,,,,
10252002,1227,Shilshole Public Ramp,10,1,1,,,,,4,Coho,4,,,,,,,,,,,,
10252002,1227,Shilshole Public Ramp,10,2,1,,,,,4,Coho,3,,,,,,,,,,,,
10252002,1227,Shilshole Public Ramp,10,4,2,,,,,4,Coho,1,,,,,,,,,,,,
10252002,1006,Armeni Public Ramp,10,1,2,,,,,1,Chinook,2,,,,,,,,,,,,
10252002,1019,Boston Harbor Ramp/Marina,13,5,1,,,,,23,Cutthroat Trout,1,,,,,,,,,,,,
10252002,1019,Boston Harbor Ramp/Marina,13,1,1,,,,,2,Chum,3,,,,,,,,,,,,
10252002,1019,Boston Harbor Ramp/Marina,13,2,2,,,,,2,Chum,1,,,,,,,,,,,,
10252002,1019,Boston Harbor Ramp/Marina,13,3,2,,,,,2,Chum,10,,,,,,,,,,,,
10252002,1019,Boston Harbor Ramp/Marina,13,5,1,,,1,,1,Chinook,6,,,,,,1,,,,,,
10252002,1149,"Narrows Marina (Boathouse, Ramp, Rental)",11,2,2,,,,,1,Chinook,1,,,,,,,,,,,,
10252002,1174,Point Defiance Public Ramp,11,1,2,,,,,1,Chinook,1,,,,,,,,,,,,
10252002,1268,Washington Park Launch Ramp,07,2,2,,,,,4,Coho,1,,,,,1,,,,,,,
10252002,1019,Boston Harbor Ramp/Marina,13,4,3,,,,,2,Chum,2,,,,,,,,,,,,
10262002,1006,Armeni Public Ramp,11,4,1,1,,,,99,Unknown,12,,,,,,,,1,,,,
10262002,1055,Edmonds Boat Basin (Public Sling),09,5,3,,,,,1,Chinook,3,,,,,,,,,,,,
10262002,1006,Armeni Public Ramp,10,3,3,,,,,1,Chinook,3,,,,,,,,,,,,
10262002,1151,Norton Street (Everett) Ramp,82,10,2,,,1,,99,Unknown,1,,,,,,0,,,,,,
10262002,1055,Edmonds Boat Basin (Public Sling),10,9,2,,,,,1,Chinook,5,,,,,,,,,,,,
10262002,1227,Shilshole Public Ramp,10,11,2,,,,,1,Chinook,10,,,,,,,,,,,,
10262002,1227,Shilshole Public Ramp,10,10,1,1,,,,4,Coho,2,,,,,,,,1,,,,
10262002,1055,Edmonds Boat Basin (Public Sling),09,4,1,,,,,99,Unknown,2,,,,,,,,,,,,
10262002,1227,Shilshole Public Ramp,10,9,1,,,,,1,Chinook,2,,,,,,,,,,,,
10262002,1227,Shilshole Public Ramp,10,8,3,,,,,1,Chinook,5,,,,,,,,,,,,
10262002,1227,Shilshole Public Ramp,10,7,2,,,,,1,Chinook,2,,,,,,,,,,,,
10262002,1227,Shilshole Public Ramp,10,6,2,,,,,1,Chinook,1,,,,,,,,,,,,
10262002,1227,Shilshole Public Ramp,09,6,2,,,,,1,Chinook,2,,,,,,,,,,,,
10262002,1227,Shilshole Public Ramp,10,12,2,,,,,1,Chinook,10,,,,,,,,,,,,
10262002,1151,Norton Street (Everett) Ramp,09,12,3,,,,,1,Chinook,6,,,,,,,,,,,,
10262002,1227,Shilshole Public Ramp,10,14,2,,,,,4,Coho,10,,,,,,,,,,,,
10262002,1151,Norton Street (Everett) Ramp,82,9,2,,,,,99,Unknown,1,,,,,,,,,,,,
10262002,1151,Norton Street (Everett) Ramp,82,8,1,,,,,99,Unknown,1,,,,,,,,,,,,
10262002,1151,Norton Street (Everett) Ramp,82,7,3,,,,,1,Chinook,1,,,,,,,,,,,,
10262002,1151,Norton Street (Everett) Ramp,09,6,2,,,,,1,Chinook,10,,,,,,,,,,,,
10262002,1151,Norton Street (Everett) Ramp,09,4,2,,,,,4,Coho,9,,,,,,,,,,,,
10262002,1151,Norton Street (Everett) Ramp,82,2,3,,,,,1,Chinook,1,,,,,,,,,,,,
10262002,1055,Edmonds Boat Basin (Public Sling),09,12,1,,,,,1,Chinook,2,,,,,,,,,,,,
10262002,1055,Edmonds Boat Basin (Public Sling),10,6,3,,,,,1,Chinook,8,,,,,,,,,,,,
10262002,1055,Edmonds Boat Basin (Public Sling),09,7,1,,,,,4,Coho,1,,,,,,,,,,,,
10262002,1151,Norton Street (Everett) Ramp,82,12,3,,,,,1,Chinook,6,,,,,,,,,,,,
10262002,1006,Armeni Public Ramp,11,5,1,1,,,,1,Chinook,1,,,,,,,,0,,,,
10262002,1006,Armeni Public Ramp,11,6,2,,,,,99,Unknown,1,,,,,,,,,,,,
10262002,1055,Edmonds Boat Basin (Public Sling),10,3,3,,,1,,4,Coho,10,,,,,,0,,,,,,
10262002,1006,Armeni Public Ramp,10,6,2,,,,,99,Unknown,4,,,,,,,,,,,,
10262002,1055,Edmonds Boat Basin (Public Sling),10,2,2,,,,,1,Chinook,4,,,,,,,,,,,,
10262002,1055,Edmonds Boat Basin (Public Sling),10,2,2,,,,,4,Coho,3,,,,,,,,,,,,
10262002,1096,Hood Canal Public Ramp (Tacoma Light),26,18,2,,,,,2,Chum,4,,,,,,,,,,,,
10262002,1174,Point Defiance Public Ramp,11,9,3,,,,,1,Chinook,3,,,,,,,,,,,,
10262002,1174,Point Defiance Public Ramp,11,5,2,,,,,1,Chinook,1,,,,,,,,,,,,
10262002,1174,Point Defiance Public Ramp,11,3,2,1,,,,1,Chinook,5,,,,,,,,1,,,,
10262002,1149,"Narrows Marina (Boathouse, Ramp, Rental)",11,6,3,1,,,,1,Chinook,2,,,,,,,,1,,,,
10262002,1096,Hood Canal Public Ramp (Tacoma Light),26,26,2,,,,,2,Chum,10,,,,,,,,,,,,
10262002,1096,Hood Canal Public Ramp (Tacoma Light),26,25,2,,,,,2,Chum,10,,,,,,,,,,,,
10262002,1096,Hood Canal Public Ramp (Tacoma Light),12,24,3,,,5,,2,Chum,2,,,,,,0,,,,,,
10262002,1096,Hood Canal Public Ramp (Tacoma Light),12,21,2,,,,,2,Chum,5,,,,,,,,,,,,
10262002,1174,Point Defiance Public Ramp,11,6,2,,,,,1,Chinook,2,,,,,,,,,,,,
10262002,1096,Hood Canal Public Ramp (Tacoma Light),26,19,3,,,,,2,Chum,20,,,,,,,,,,,,
10262002,1002,Allyn Public Ramp,13,2,2,,,,,2,Chum,3,,,,,,,,,,,,
10262002,1096,Hood Canal Public Ramp (Tacoma Light),26,15,2,,,,,2,Chum,2,,,,,,,,,,,,
10262002,1096,Hood Canal Public Ramp (Tacoma Light),12,14,3,,,,,2,Chum,1,,,,,,,,,,,,
10262002,1096,Hood Canal Public Ramp (Tacoma Light),26,13,2,,,,,2,Chum,12,,,,,,,,,,,,
10262002,1096,Hood Canal Public Ramp (Tacoma Light),26,12,3,,,,,2,Chum,10,,,,,,,,,,,,
10262002,1096,Hood Canal Public Ramp (Tacoma Light),26,8,3,,,,,2,Chum,30,,,,,,,,,,,,
10262002,1041,Cornet Bay Public Ramp,07,2,2,,,,,99,Unknown,1,,,,,,,,,,,,
10262002,1096,Hood Canal Public Ramp (Tacoma Light),12,3,3,,,,,2,Chum,1,,,,,,,,,,,,
10262002,1096,Hood Canal Public Ramp (Tacoma Light),12,1,2,,,,,2,Chum,3,,,,,,,,,,,,
10262002,1002,Allyn Public Ramp,13,5,4,,,,,2,Chum,30,,,,,,,,,,,,
10262002,1096,Hood Canal Public Ramp (Tacoma Light),12,20,2,,,,,2,Chum,6,,,,,,,,,,,,
10262002,1013,Bellingham Ramp (Glenn St.),07,5,2,,,3,,2,Chum,1,,,,,,0,,,,,,
10262002,1268,Washington Park Launch Ramp,07,5,3,,,2,,4,Coho,3,,,,,3,0,,,,,,
10262002,1013,Bellingham Ramp (Glenn St.),07,4,2,,,,,1,Chinook,3,,,,,,,,,,,,
10262002,1268,Washington Park Launch Ramp,07,4,2,,,,,4,Coho,1,,,,,1,,,,,,,
10272002,1151,Norton Street (Everett) Ramp,09,10,1,,,,,1,Chinook,2,,,,,,,,,,,,
10272002,1227,Shilshole Public Ramp,10,5,1,,,,,1,Chinook,1,,,,,,,,,,,,
10272002,1227,Shilshole Public Ramp,09,4,2,,,,,4,Coho,5,,,,,,,,,,,,
10272002,1227,Shilshole Public Ramp,09,4,2,,,,,1,Chinook,15,,,,,,,,,,,,
10272002,1151,Norton Street (Everett) Ramp,82,18,4,,,1,,1,Chinook,1,,,,,,0,,,,,,
10272002,1151,Norton Street (Everett) Ramp,09,17,2,,,,,99,Unknown,3,,,,,,,,,,,,
10272002,1006,Armeni Public Ramp,10,1,2,,,,,1,Chinook,1,,,,,,,,,,,,
10272002,1151,Norton Street (Everett) Ramp,82,12,2,,,,,4,Coho,2,,,,,,,,,,,,
10272002,1006,Armeni Public Ramp,10,2,1,,,,,1,Chinook,1,,,,,,,,,,,,
10272002,1151,Norton Street (Everett) Ramp,82,10,1,,,,,1,Chinook,1,,,,,,,,,,,,
10272002,1151,Norton Street (Everett) Ramp,82,8,2,,,,,1,Chinook,10,,,,,,,,,,,,
10272002,1151,Norton Street (Everett) Ramp,82,8,2,,,,,4,Coho,2,,,,,,,,,,,,
10272002,1151,Norton Street (Everett) Ramp,82,7,1,,,,,1,Chinook,3,,,,,,,,,,,,
10272002,1151,Norton Street (Everett) Ramp,82,6,2,,,,,1,Chinook,1,,,,,,,,,,,,
10272002,1151,Norton Street (Everett) Ramp,82,3,2,,,,,1,Chinook,1,,,,,,,,,,,,
10272002,1006,Armeni Public Ramp,10,4,2,,,,,1,Chinook,3,,,,,,,,,,,,
10272002,1151,Norton Street (Everett) Ramp,82,15,2,,,,,1,Chinook,2,,,,,,,,,,,,
10272002,1006,Armeni Public Ramp,10,5,3,,,,,99,Unknown,12,,,,,,,,,,,,
10272002,1268,Washington Park Launch Ramp,07,4,2,,,,,1,Chinook,1,,,,,,,,,,,,
10272002,1041,Cornet Bay Public Ramp,07,1,2,,,3,,4,Coho,1,,,,,1,3,,,,,,
10272002,1013,Bellingham Ramp (Glenn St.),07,6,3,,,,,1,Chinook,1,,,,,,,,,,,,
10272002,1013,Bellingham Ramp (Glenn St.),07,5,2,,,,,1,Chinook,5,,,,,,,,,,,,
10272002,1268,Washington Park Launch Ramp,07,1,1,,,,,2,Chum,1,,,,,,,,,,,,
10272002,1279,Zittels Marina,13,2,2,,,,,2,Chum,2,,,,,,,,,,,,
10272002,1174,Point Defiance Public Ramp,11,9,2,,,,,99,Unknown,3,,,,,,,,,,,,
10272002,1174,Point Defiance Public Ramp,11,7,1,,,,,99,Unknown,1,,,,,,,,,,,,
10272002,1174,Point Defiance Public Ramp,11,1,2,,,,,99,Unknown,1,,,,,,,,,,,,
10272002,1050,Des Moines Marina (Slings),10,4,3,,,,,1,Chinook,6,,,,,,,,,,,,
10272002,1050,Des Moines Marina (Slings),10,3,2,,,,,99,Unknown,2,,,,,,,,,,,,
10272002,1050,Des Moines Marina (Slings),11,2,3,,,,,99,Unknown,2,,,,,,,,,,,,
10272002,1511,Big Beef Beach,12,8,1,,,,,4,Coho,1,,,,,,,1,,,,,
10282002,1428,Seacrest Pier,10,4,1,,,,,99,Unknown,3,,,,,,,,,,,,
10282002,1428,Seacrest Pier,10,3,1,,,,,1,Chinook,3,,,,,,,,,,,,
10282002,1227,Shilshole Public Ramp,10,2,1,,,,,4,Coho,2,,,,,,,,,,,,
10282002,1227,Shilshole Public Ramp,10,1,2,,,,,1,Chinook,2,,,,,,,,,,,,
10282002,1006,Armeni Public Ramp,10,1,1,,,,,99,Unknown,7,,,,,,,,,,,,
10282002,1173,Point Defiance Boathouse,11,9,1,,,,,1,Chinook,2,,,,,,,,,,,,
10282002,1555,Kennedy Creek Mouth,13,14,1,,,,,2,Chum,3,,,,,,,,,,,,
10282002,1555,Kennedy Creek Mouth,13,5,1,,,,,2,Chum,1,,,,,,,,,,,,
10282002,1173,Point Defiance Boathouse,11,8,1,,,,,1,Chinook,2,,,,,,,,,,,,
10282002,1173,Point Defiance Boathouse,11,7,2,4,,,,1,Chinook,2,,,,,,,,3,,,,
10282002,1555,Kennedy Creek Mouth,13,10,1,,,,,2,Chum,1,,,,,,,,,,,,
10292002,1006,Armeni Public Ramp,10,1,2,,,,,4,Coho,1,,,,,,,,,,,,
10292002,1555,Kennedy Creek Mouth,13,34,1,,,,,2,Chum,5,,,,,,,,,,,,
10292002,1555,Kennedy Creek Mouth,13,31,1,,,,,2,Chum,1,,,,,,,,,,,,
10292002,1555,Kennedy Creek Mouth,13,37,1,,,,,2,Chum,3,,,,,,,,,,,,
10292002,1555,Kennedy Creek Mouth,13,24,1,,,,,2,Chum,1,,,,,,,,,,,,
10292002,1555,Kennedy Creek Mouth,13,2,1,,,,,2,Chum,2,,,,,,,,,,,,
10292002,1555,Kennedy Creek Mouth,13,3,1,,,,,2,Chum,2,,,,,,,,,,,,
10292002,1555,Kennedy Creek Mouth,13,4,1,,,,,2,Chum,1,,,,,,,,,,,,
10292002,1555,Kennedy Creek Mouth,13,36,1,,,,,2,Chum,4,,,,,,,,,,,,
10292002,1555,Kennedy Creek Mouth,13,23,1,,,,,2,Chum,15,,,,,,,,,,,,
10292002,1555,Kennedy Creek Mouth,13,25,1,,,,,2,Chum,2,,,,,,,,,,,,
10292002,1555,Kennedy Creek Mouth,13,26,1,,,,,2,Chum,2,,,,,,,,,,,,
10292002,1555,Kennedy Creek Mouth,13,30,1,,,,,2,Chum,4,,,,,,,,,,,,
10292002,1555,Kennedy Creek Mouth,13,29,1,,,,,2,Chum,2,,,,,,,,,,,,
10292002,1555,Kennedy Creek Mouth,13,22,1,,,,,2,Chum,4,,,,,,,,,,,,
10302002,1508,Hoodsport Shore,26,10,1,,,,,2,Chum,2,,,,,,,,,,,,
10302002,1508,Hoodsport Shore,26,9,1,,,,,2,Chum,3,,,,,,,,,,,,
10302002,1508,Hoodsport Shore,26,8,1,,,,,2,Chum,3,,,,,,,,,,,,
10302002,1508,Hoodsport Shore,26,7,1,,,,,2,Chum,2,,,,,,,,,,,,
10302002,1508,Hoodsport Shore,26,6,1,,,,,2,Chum,6,,,,,,,,,,,,
10302002,1508,Hoodsport Shore,26,4,1,,,,,2,Chum,5,,,,,,,,,,,,
10302002,1508,Hoodsport Shore,26,3,1,,,,,2,Chum,1,,,,,,,,,,,,
10302002,1508,Hoodsport Shore,26,1,1,,,,,2,Chum,2,,,,,,,,,,,,
10302002,1096,Hood Canal Public Ramp (Tacoma Light),12,7,3,,,,,2,Chum,2,,,,,,,,,,,,
10302002,1096,Hood Canal Public Ramp (Tacoma Light),26,3,3,,,,,2,Chum,15,,,,,,,,,,,,
10302002,1096,Hood Canal Public Ramp (Tacoma Light),26,4,4,,,,,2,Chum,10,,,,,,,,,,,,
10302002,1096,Hood Canal Public Ramp (Tacoma Light),26,5,1,,,,,2,Chum,15,,,,,,,,,,,,
10302002,1096,Hood Canal Public Ramp (Tacoma Light),12,7,3,,,4,,4,Coho,1,,,,,,0,,,,,,
10302002,1174,Point Defiance Public Ramp,11,2,2,,,,,1,Chinook,2,,,,,,,,,,,,
10302002,1096,Hood Canal Public Ramp (Tacoma Light),26,8,2,,,,,2,Chum,6,,,,,,,,,,,,
10312002,1174,Point Defiance Public Ramp,11,5,1,,,,,1,Chinook,1,,,,,,,,,,,,
10312002,1173,Point Defiance Boathouse,11,7,1,,,,,99,Unknown,2,,,,,,,,,,,,
10312002,1019,Boston Harbor Ramp/Marina,13,1,2,,,,,2,Chum,19,,,,,,,,,,,,
10312002,1041,Cornet Bay Public Ramp,07,1,2,,,,,4,Coho,1,,,,,,,1,,,,,
11012002,1006,Armeni Public Ramp,11,9,2,,,,,99,Unknown,6,,,,,,,,,,,,
11012002,1055,Edmonds Boat Basin (Public Sling),09,9,2,,,,,99,Unknown,2,,,,,,,,,,,,
11012002,1055,Edmonds Boat Basin (Public Sling),09,8,2,1,,,,1,Chinook,4,,,,,,,,1,,,,
11012002,1055,Edmonds Boat Basin (Public Sling),09,7,1,,,,,1,Chinook,1,,,,,,,,,,,,
11012002,1055,Edmonds Boat Basin (Public Sling),09,7,1,1,,1,,2,Chum,9,,,,,,0,,0,,,,
11012002,1055,Edmonds Boat Basin (Public Sling),09,6,1,1,,,,1,Chinook,3,,,,,,,,0,,,,
11012002,1055,Edmonds Boat Basin (Public Sling),10,5,2,,,,,1,Chinook,1,,,,,,,,,,,,
11012002,1055,Edmonds Boat Basin (Public Sling),10,4,1,,,,,99,Unknown,3,,,,,,,,,,,,
11012002,1055,Edmonds Boat Basin (Public Sling),10,2,2,,,,,1,Chinook,1,,,,,,,,,,,,
11012002,1055,Edmonds Boat Basin (Public Sling),10,1,2,1,,,,1,Chinook,1,,,,,,,,1,,,,
11012002,1006,Armeni Public Ramp,10,6,1,,,,,99,Unknown,6,,,,,,,,,,,,
11012002,1006,Armeni Public Ramp,10,10,1,,,,,99,Unknown,2,,,,,,,,,,,,
11012002,1055,Edmonds Boat Basin (Public Sling),09,11,1,,,,,1,Chinook,6,,,,,,,,,,,,
11012002,1006,Armeni Public Ramp,10,8,2,1,,,,99,Unknown,2,,,,,,,,1,,,,
11012002,1006,Armeni Public Ramp,10,7,2,,,,,99,Unknown,2,,,,,,,,,,,,
11012002,1006,Armeni Public Ramp,10,11,2,,,,,99,Unknown,7,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,09,7,2,1,,,,1,Chinook,4,,,,,,,,0,,,,
11012002,1151,Norton Street (Everett) Ramp,82,17,2,,,,,1,Chinook,7,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,82,16,2,1,,,,1,Chinook,6,,,,,,,,0,,,,
11012002,1151,Norton Street (Everett) Ramp,81,15,3,,,,,1,Chinook,1,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,81,15,3,,,,,4,Coho,9,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,82,14,1,1,,,,1,Chinook,3,,,,,,,,0,,,,
11012002,1151,Norton Street (Everett) Ramp,09,13,2,,,,,4,Coho,4,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,82,11,1,,,,,1,Chinook,6,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,09,10,1,1,,,,99,Unknown,50,,,,,,,,1,,,,
11012002,1151,Norton Street (Everett) Ramp,82,9,3,,,,,4,Coho,1,,,,,,,,,,,,
11012002,1055,Edmonds Boat Basin (Public Sling),10,9,2,,,,,99,Unknown,1,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,09,8,2,1,,,,1,Chinook,1,,,,,,,,1,,,,
11012002,1055,Edmonds Boat Basin (Public Sling),09,10,3,3,,,,1,Chinook,8,,,,,,,,0,,,,
11012002,1151,Norton Street (Everett) Ramp,09,6,2,,,,,1,Chinook,2,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,82,5,2,,,,,1,Chinook,12,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,82,4,2,,,,,1,Chinook,15,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,82,3,1,,,,,1,Chinook,3,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,09,2,2,2,,,,99,Unknown,6,,,,,,,,2,,,,
11012002,1151,Norton Street (Everett) Ramp,82,1,2,,,,,1,Chinook,6,,,,,,,,,,,,
11012002,1055,Edmonds Boat Basin (Public Sling),09,12,4,,,,,1,Chinook,6,,,,,,,,,,,,
11012002,1055,Edmonds Boat Basin (Public Sling),09,12,4,,,,,4,Coho,6,,,,,,,,,,,,
11012002,1055,Edmonds Boat Basin (Public Sling),10,12,4,1,,2,,4,Coho,18,,,,,,1,,1,,,,
11012002,1006,Armeni Public Ramp,10,1,1,,,,,99,Unknown,15,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,09,8,2,,,,,1,Chinook,4,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,09,26,2,,,,,99,Unknown,10,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,82,34,3,,,,,1,Chinook,25,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,09,33,1,,,,,1,Chinook,4,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,82,18,2,,,,,1,Chinook,3,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,82,32,2,,,,,1,Chinook,1,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,82,31,2,1,,,,1,Chinook,30,,,,,,,,0,,,,
11012002,1151,Norton Street (Everett) Ramp,82,30,4,,,8,,4,Coho,20,,,,,,4,,,,,,
11012002,1151,Norton Street (Everett) Ramp,09,28,2,,,,,1,Chinook,4,,,,,,,,,,,,
11012002,1006,Armeni Public Ramp,10,3,2,,,,,99,Unknown,1,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,82,27,2,1,,,,99,Unknown,3,,,,,,,,1,,,,
11012002,1151,Norton Street (Everett) Ramp,09,38,2,1,,,,1,Chinook,12,,,,,,,,0,,,,
11012002,1151,Norton Street (Everett) Ramp,09,25,2,,,,,1,Chinook,4,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,09,24,2,2,,,,1,Chinook,1,,,,,,,,1,,,,
11012002,1151,Norton Street (Everett) Ramp,09,23,1,,,,,1,Chinook,4,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,09,22,2,1,,,,1,Chinook,8,,,,,,,,1,,,,
11012002,1151,Norton Street (Everett) Ramp,82,21,2,,,,,1,Chinook,2,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,82,20,2,,,,,1,Chinook,1,,,,,,,,,,,,
11012002,1227,Shilshole Public Ramp,10,16,2,,,,,1,Chinook,3,,,,,,,,,,,,
11012002,1227,Shilshole Public Ramp,10,15,2,1,,,,1,Chinook,6,,,,,,,,1,,,,
11012002,1151,Norton Street (Everett) Ramp,82,28,2,,,,,1,Chinook,4,,,,,,,,,,,,
11012002,1227,Shilshole Public Ramp,10,5,1,,,,,1,Chinook,4,,,,,,,,,,,,
11012002,1006,Armeni Public Ramp,10,4,2,,,,,99,Unknown,2,,,,,,,,,,,,
11012002,1006,Armeni Public Ramp,10,2,1,,,,,1,Chinook,2,,,,,,,,,,,,
11012002,1227,Shilshole Public Ramp,09,11,1,1,,,,1,Chinook,4,,,,,,,,0,,,,
11012002,1227,Shilshole Public Ramp,10,10,2,,,,,4,Coho,3,,,,,,,,,,,,
11012002,1227,Shilshole Public Ramp,10,9,2,,,,,1,Chinook,9,,,,,,,,,,,,
11012002,1227,Shilshole Public Ramp,10,8,1,,,,,4,Coho,2,,,,,,,,,,,,
11012002,1227,Shilshole Public Ramp,10,7,1,,,,,1,Chinook,2,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,82,36,1,,,,,4,Coho,2,,,,,,,,,,,,
11012002,1227,Shilshole Public Ramp,10,13,2,1,,,,1,Chinook,4,,,,,,,,0,,,,
11012002,1151,Norton Street (Everett) Ramp,09,37,2,,,,,1,Chinook,2,,,,,,,,,,,,
11012002,1227,Shilshole Public Ramp,10,4,2,,,,,4,Coho,1,,,,,,,,,,,,
11012002,1227,Shilshole Public Ramp,10,3,1,,,,,4,Coho,1,,,,,,,,,,,,
11012002,1227,Shilshole Public Ramp,10,2,1,,,,,1,Chinook,4,,,,,,,,,,,,
11012002,1227,Shilshole Public Ramp,10,1,1,,,,,1,Chinook,2,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,82,41,2,,,,,1,Chinook,5,,,,,,,,,,,,
11012002,1151,Norton Street (Everett) Ramp,09,40,2,1,,,,1,Chinook,4,,,,,,,,0,,,,
11012002,1151,Norton Street (Everett) Ramp,82,39,4,,,,,1,Chinook,6,,,,,,,,,,,,
11012002,1006,Armeni Public Ramp,10,5,3,,,,,1,Chinook,1,,,,,,,,,,,,
11012002,1227,Shilshole Public Ramp,10,6,1,,,,,1,Chinook,2,,,,,,,,,,,,
11012002,1041,Cornet Bay Public Ramp,81,1,2,,,,,4,Coho,1,,,,,,,1,,,,,
11012002,1041,Cornet Bay Public Ramp,07,3,1,1,,,,1,Chinook,3,,,,,,,,0,,,,
11012002,1192,Port Townsend Boat Haven Ramp,09,3,2,1,,,,1,Chinook,1,,,,,,,,0,,,,
11012002,1192,Port Townsend Boat Haven Ramp,09,9,1,,,,,1,Chinook,1,,,,,,,,,,,,
11012002,1192,Port Townsend Boat Haven Ramp,09,18,1,,,,,1,Chinook,2,,,,,,,,,,,,
11012002,1192,Port Townsend Boat Haven Ramp,09,20,3,3,,,,1,Chinook,3,,,,,,,,2,,,,
11012002,1040,Concrete Dock,13,1,1,,,,,4,Coho,1,,,,,1,,,,,,,
11012002,1173,Point Defiance Boathouse,11,1,1,1,,,,1,Chinook,1,,,,,,,,1,,,,
11012002,1173,Point Defiance Boathouse,11,2,1,,,,,1,Chinook,2,,,,,,,,,,,,
11022002,1151,Norton Street (Everett) Ramp,82,16,1,,,,,1,Chinook,3,,,,,,,,,,,,
11022002,1151,Norton Street (Everett) Ramp,82,20,1,,,,,1,Chinook,12,,,,,,,,,,,,
11022002,1151,Norton Street (Everett) Ramp,09,29,2,,,,,99,Unknown,5,,,,,,,,,,,,
