SampleDate,Location,LocationName,CRCArea,Boat#/InterviewNumber,Anglers,ChinCaught,CohoCaught,OtherSpCode,SpeciesName,#OtherSpCaught,Rel Sps Code,#Rel
053196,1186,,6,K5,2,,,,,,,
053196,1186,,6,K6,1,,,,,,,
053196,1186,,6,K7,1,,,,,,,
053196,1186,,6,K8,3,,,,,,,
053196,1186,,6,K9,2,,,,,,,
053196,1186,,6,K10,2,,,,,,,
053196,1186,,6,K11,2,,,,,,,
053196,1186,,6,K12,2,,,,,,,
053196,1186,,6,K13,2,,,,,,,
053196,1186,,6,K14,2,,,,,,,
053196,1186,,6,K15,2,,,,,,,
053196,1186,,6,K16,1,,,,,,,
053196,1186,,6,K17,2,,,,,,,
053196,1186,,6,K18,1,,,,,,,
053196,1186,,6,K19,2,,,,,,,
053196,1186,,6,K20,1,,,,,,,
053196,1186,,6,K21,2,,,,,,,
053196,1186,,6,K22,1,,,,,,,
053196,1186,,6,K23,2,,,,,,,
053196,1186,,6,K24,1,,,,,,,
053196,1186,,6,K25,2,,,,,,,
053196,1186,,6,K26,1,,,,,,,
060196,1107,,6,K1,2,,,,,,,
060196,1107,,6,K2,2,,,,,,,
060196,1107,,9,K3,2,4,,,,,,
060196,1107,,7,K4,2,1,,,,,,
060196,1107,,6,K5,3,,,,,,,
060196,1107,,7,K6,3,,,,,,,
060196,1107,,7,K7,2,1,,,,,,
060196,1107,,7,K8,3,2,,,,,1,2
060196,1159,,5,K1,1,,,,,,,
060196,1159,,5,K2,2,,,,,,,
060196,1159,,5,K3,2,,,,,,,
060196,1159,,5,K4,2,,,,,,,
060196,1159,,5,K5,2,1,,,,,,
060196,1159,,4,K6,2,,,,,,,
060196,1159,,5,K7,2,,,,,,,
060196,1159,,5,K8,2,,,,,,,
060196,1159,,5,K8,2,,,,,,,
060196,1159,,5,K9,2,1,,,,,1,1
060196,1159,,4,K10,2,,,,,,,
060196,1159,,4,K10,2,,,,,,,
060196,1159,,4,K10,2,,,,,,,
060196,1159,,4,K10,2,,,,,,,
060196,1159,,5,K11,2,,,,,,,
060196,1159,,4,K12,2,,,,,,,
060196,1159,,5,K13,2,,,,,,,
060196,1159,,5,K14,2,,,,,,,
060196,1159,,4,C1,2,,,,,,,
060196,1159,,4,C1,2,,,,,,,
060196,1159,,4,C1,2,,,,,,,
060196,1159,,4,C1,2,,,,,,,
060196,1159,,4,C1,2,,,,,,,
060196,1159,,5,K15,3,,,,,,,
060196,1159,,5,K16,2,,,,,,,
060196,1159,,4,K17,2,,,,,,,
060196,1159,,5,K18,5,1,,,,,,
060196,1159,,5,K18,5,,,,,,,
060196,1159,,5,K18,5,,,,,,,
060196,1159,,5,K18,5,,,,,,,
060196,1159,,4,K19,2,,,,,,,
060196,1159,,4,K19,2,,,,,,,
060196,1159,,4,K19,2,,,,,,,
060196,1159,,5,K20,2,,,,,,,
060196,1159,,5,K21,1,1,,,,,,
060196,1159,,5,K22,2,,,,,,,
060196,1159,,4,K23,2,,,,,,,
060196,1159,,4,K23,2,,,,,,,
060196,1159,,4,K23,2,,,,,,,
060196,1159,,5,K24,2,,,,,,,
060196,1159,,5,K24,2,,,,,,,
060196,1159,,5,K25,2,,,,,,,
060196,1159,,4,K26,3,,,,,,,
060196,1159,,5,K27,3,,,,,,,
060196,1159,,5,K27,3,,,,,,,
060196,1159,,5,K27,3,,,,,,,
060196,1159,,5,K27,3,,,,,,,
060196,1159,,5,K28,2,,,,,,,
060296,1072,,6,K1,2,,,,,,,
060296,1186,,6,K1,1,,,,,,,
060296,1186,,6,K2,2,,,,,,,
060296,1186,,6,K3,2,,,,,,,
060296,1186,,6,K4,1,,,,,,,
060296,1186,,6,K5,1,,,,,,,
060296,1186,,6,K6,2,,,,,,,
060296,1186,,6,K7,2,,,,,,,
060296,1186,,6,K8,1,,,,,,,
060296,1186,,6,K9,1,,,,,,,
060296,1186,,6,K10,2,,,,,,,
060296,1186,,6,K11,2,,,,,,,
060296,1186,,6,K12,1,,,,,,,
060296,1186,,6,K13,2,,,,,,,
060296,1186,,6,K14,3,,,,,,,
060296,1186,,6,K15,3,,,,,,,
060296,1186,,6,K16,4,,,,,,,
060296,1186,,6,K17,2,,,,,,,
060296,1186,,6,K18,2,,,,,,,
060296,1186,,6,K19,2,,,,,,,
060296,1186,,6,K20,2,,,,,,,
060296,1186,,6,K21,2,,,,,,,
060296,1186,,6,K22,2,,,,,,,
060296,1186,,6,K23,2,,,,,,,
060296,1186,,6,K24,2,,,,,,,
060296,1186,,6,K25,2,,,,,,,
060296,1186,,6,K26,2,,,,,,,
060296,1186,,6,K27,2,,,,,,,
060296,1186,,6,K28,3,,,,,,,
060296,1186,,6,K29,5,,,,,,,
060296,1186,,6,K30,2,,,,,,,
060296,1186,,6,K31,2,,,,,,,
060296,1186,,6,K32,1,,,,,,,
060296,1186,,6,K33,2,,,,,,,
060296,1186,,6,K34,2,,,,,,,
060296,1187,,6,K1,1,,,,,,,
060296,1187,,6,K2,2,,,,,,,
060296,1187,,6,K3,3,,,,,,,
060296,1187,,6,K4,2,,,,,,,
060296,1187,,6,K5,3,,,,,,,
060296,1187,,6,K6,1,,,,,,,
060296,1187,,6,K7,1,,,,,,,
060296,1187,,6,K8,2,,,,,,,
060296,1187,,6,K9,2,,,,,,,
060296,1187,,6,K10,2,,,,,,,
060396,1186,,6,K1,2,,,,,,,
060396,1186,,6,K2,1,,,,,,,
060396,1186,,6,K3,1,,,,,,,
060396,1186,,6,K4,1,,,,,,,
060396,1186,,6,K5,1,,,,,,,
060396,1186,,6,K6,2,,,,,,,
060496,1069,,9,K1,2,,,,,,,
060496,1069,,9,K2,2,,,,,,,
060496,1069,,9,K3,1,1,,,,,,
060496,1069,,9,K4,2,3,,,,,,
060496,1069,,9,K5,1,,,,,,,
060496,1069,,9,K6,1,1,,,,,,
060496,1069,,9,K7,1,,,,,,,
060496,1069,,9,K8,1,,,,,,,
060496,1069,,9,K9,1,,,,,,,
060496,1069,,9,K10,2,,,,,,,
060496,1069,,9,K11,2,2,,,,,,
060496,1069,,9,K12,2,,,,,,,
060496,1069,,9,K13,1,,,,,,,
060496,1069,,9,K14,1,,,,,,,
060496,1069,,9,K15,1,,,,,,,
060496,1069,,9,K16,2,4,,,,,,
060496,1069,,9,K17,2,1,,,,,,
060496,1069,,6,K18,1,1,,,,,,
060596,1159,,5,K1,2,,,,,,4,1
060596,1159,,5,K1,2,,,,,,1,1
060596,1159,,5,K2,2,,,,,,,
060596,1159,,4,K2,2,,,,,,,
060596,1159,,5,K3,2,1,,,,,,
060596,1159,,4,K4,2,,,,,,,
060596,1159,,4,K4,2,,,,,,,
060596,1159,,4,K4,2,,,,,,,
060596,1159,,5,K5,1,,,,,,,
060596,1159,,5,K6,2,,,,,,,
060596,1159,,5,K7,2,1,,,,,,
060596,1159,,4,K7,2,,,,,,,
060596,1159,,4,K7,2,,,,,,,
060596,1159,,5,K8,1,,,,,,,
060596,1159,,5,K9,2,,,,,,,
060596,1159,,5,K10,2,,,,,,,
060596,1159,,5,K10,2,,,,,,,
060596,1186,,6,K1,1,2,,,,,,
060696,1069,,9,K1,2,,,,,,1,1
060696,1069,,9,K2,2,,,,,,,
060696,1069,,9,K3,1,1,,,,,1,6
060696,1069,,9,K4,2,3,,,,,1,2
060696,1069,,9,K5,2,2,,,,,,
060696,1069,,9,K6,1,,,,,,,
060696,1069,,9,K7,2,,,,,,,
060696,1069,,9,K8,2,,,,,,,
060696,1069,,6,K9,3,,,,,,,
060696,1069,,9,K10,1,,,,,,,
060696,1069,,9,K11,2,3,,,,,,
060696,1069,,9,K12,2,,,,,,,
060696,1069,,9,K13,1,,,,,,,
060696,1069,,9,K14,2,3,,,,,1,2
060696,1069,,9,K15,2,3,,,,,,
060696,1069,,9,K16,1,1,,,,,,
060696,1069,,9,K17,1,,,,,,,
060696,1069,,9,K18,2,,,,,,,
060696,1159,,4,K1,3,,,,,,,
060696,1159,,5,K2,2,,,,,,,
060696,1159,,5,K3,1,,,,,,,
060696,1159,,4,K3,1,,,,,,,
060696,1159,,4,K3,1,,,,,,,
060696,1159,,4,K3,1,,,,,,,
060696,1159,,5,K4,2,,,,,,,
060696,1159,,5,K5,2,,,,,,,
060696,1159,,5,K6,2,2,,,,,,
060696,1159,,4,K7,2,,,,,,,
060696,1159,,4,K8,2,,,,,,,
060696,1159,,4,K8,2,,,,,,,
060696,1159,,4,K8,2,,,,,,,
060696,1159,,4,K8,2,,,,,,,
060696,1159,,4,K8,2,,,,,,,
060696,1159,,5,K9,7,,,,,,,
060696,1159,,4,K10,2,,,,,,,
060696,1159,,4,K11,3,,,,,,,
060696,1186,,6,K1,1,,,,,,,
060696,1186,,6,K2,1,,,,,,,
060696,1186,,6,K3,1,,,,,,,
060696,1186,,6,K4,1,,,,,,,
060696,1186,,6,K5,1,,,,,,,
060696,1186,,6,K6,1,,,,,,,
060696,1186,,6,K7,1,,,,,,,
060696,1186,,6,K8,1,,,,,,,
060696,1186,,6,K9,1,,,,,,,
060696,1186,,6,K10,2,,,,,,,
060696,1186,,6,K11,1,,,,,,,
060696,1186,,6,K12,1,,,,,,,
060696,1186,,6,K13,2,,,,,,,
060696,1186,,6,K14,2,,,,,,,
060696,1186,,6,K15,1,,,,,,,
060696,1186,,6,K16,2,,,,,,,
060696,1186,,6,K17,1,,,,,,,
060696,1186,,6,K18,1,,,,,,,
060696,1186,,6,K19,1,,,,,,,
060696,1186,,6,K20,1,,,,,,,
060696,1186,,6,K21,2,,,,,,,
060696,1186,,6,K22,1,,,,,,,
060696,1186,,6,K23,2,,,,,,,
060696,1186,,6,K24,3,,,,,,,
060696,1186,,6,K25,2,,,,,,,
060696,1186,,6,K25,2,,,,,,,
060696,1186,,6,K25,2,,,,,,,
060696,1186,,6,K26,2,,,,,,,
060696,1186,,6,K27,2,,,,,,,
060696,1186,,6,K28,2,,,,,,,
060696,1186,,6,K29,1,,,,,,,
060696,1186,,6,K30,2,,,,,,,
060696,1186,,6,K31,3,,,,,,,
060696,1186,,6,K32,1,,,,,,,
060696,1186,,6,K33,2,,,,,,,
060696,1186,,6,K34,2,,,,,,,
060696,1186,,6,K35,2,,,,,,,
060796,1072,,6,K1,1,,,,,,,
060796,1072,,6,K2,3,,,,,,,
060796,1072,,6,K3,2,,,,,,,
060796,1072,,6,K4,2,,,,,,,
060796,1184,,6,C1,10,,,,,,,
060796,1186,,6,K1,2,,,,,,,
060796,1186,,6,K2,1,,,,,,,
060796,1186,,6,K3,2,,,,,,,
060796,1186,,6,K4,2,,,,,,,
060796,1186,,6,K5,2,,,,,,,
060796,1186,,6,K6,1,,,,,,,
060796,1186,,6,K7,1,,,,,,,
060796,1186,,6,K8,2,,,,,,,
060796,1186,,6,K9,3,,,,,,,
060796,1186,,6,K10,2,,,,,,,
060796,1186,,6,K11,1,,,,,,,
060796,1186,,6,K12,1,,,,,,,
060796,1186,,6,K13,2,,,,,,,
060796,1186,,6,K14,2,,,,,,,
060796,1186,,6,K15,2,,,,,,,
060796,1186,,6,K16,1,,,,,,,
060796,1186,,6,K17,1,1,,,,,,
060796,1186,,6,K18,3,,,,,,,
060796,1186,,6,K19,2,,,,,,,
060796,1186,,6,K20,3,,,,,,,
060796,1186,,6,K21,2,,,,,,,
060796,1186,,6,K22,2,,,,,,,
060796,1187,,6,K1,2,,,,,,,
060896,1159,,5,K1,2,,,,,,,
060896,1159,,5,K2,2,1,,,,,,
060896,1159,,5,K3,2,,,,,,1,1
060896,1159,,5,K4,2,,,,,,,
060896,1159,,5,K5,2,,,,,,,
060896,1159,,5,K6,2,,,,,,,
060896,1159,,4,K7,4,,,,,,,
060896,1159,,4,K7,4,,,,,,,
060896,1159,,5,K8,2,,,,,,,
060896,1159,,5,K9,2,,,,,,,
060896,1159,,5,K10,3,2,,,,,1,1
060896,1159,,4,K11,2,,,,,,,
060896,1159,,4,K11,2,,,,,,,
060896,1159,,4,K11,2,,,,,,,
060896,1159,,4,K11,2,,,,,,,
060896,1159,,5,K12,2,,,,,,,
060896,1159,,5,K13,4,1,,,,,,
060896,1159,,5,K14,2,,,,,,,
060896,1159,,4,K15,2,,,,,,,
060896,1159,,4,K15,2,,,,,,,
060896,1159,,4,K15,2,,,,,,,
060896,1159,,5,K16,4,4,,,,,1,2
060896,1159,,4,K17,4,,,,,,,
060896,1159,,5,K18,2,,,,,,,
060896,1159,,5,K19,2,,,,,,,
060896,1159,,5,K19,2,,,,,,,
060896,1159,,4,K19,2,,,,,,,
060896,1159,,5,K20,2,1,,,,,,
060896,1159,,4,K21,4,,,,,,,
060896,1159,,5,K22,3,1,,,,,,
060896,1159,,5,K23,2,,,,,,,
060896,1159,,5,K24,4,1,,,,,1,1
060896,1159,,4,K25,4,,,,,,,
060896,1159,,4,K25,4,,,,,,,
060896,1159,,4,K25,4,,,,,,,
060896,1159,,4,K26,3,,,,,,,
060896,1159,,4,K26,3,,,,,,,
060896,1159,,5,K27,2,4,,,,,1,2
060896,1159,,5,K28,4,,,,,,,
060896,1159,,5,K29,2,,,,,,,
060896,1159,,4,K30,2,,,,,,,
060896,1159,,4,K30,2,,,,,,,
060896,1159,,4,K30,2,,,,,,,
060896,1159,,4,K30,2,,,,,,,
060896,1159,,4,K30,2,,,,,,,
060896,1159,,4,K31,2,,,,,,,
060896,1159,,4,K31,2,,,,,,,
060896,1159,,4,K31,2,,,,,,,
060896,1159,,4,K32,2,,,,,,,
060896,1159,,5,K33,2,2,,,,,1,2
060896,1159,,5,K34,3,,,,,,,
060896,1159,,5,K35,2,,,,,,,
060896,1159,,4,K36,3,,,,,,,
060896,1159,,4,K36,3,,,,,,,
060896,1159,,4,K36,3,,,,,,,
060896,1159,,4,K36,3,,,,,,,
060896,1159,,4,K37,2,,,,,,,
060896,1159,,4,K37,2,,,,,,,
060996,1069,,9,K1,3,,,,,,,
060996,1069,,9,K1,3,,,,,,,
060996,1069,,9,K1,3,,,,,,,
060996,1069,,9,K1,3,,,,,,,
060996,1069,,9,K2,1,1,,,,,,
060996,1069,,9,K3,2,2,,,,,,
060996,1069,,9,K4,3,,,,,,,
060996,1069,,9,K5,2,,,,,,,
060996,1069,,9,K6,2,1,,,,,,
060996,1069,,9,K7,2,,,,,,,
060996,1069,,9,K8,2,,,,,,,
060996,1069,,9,K9,2,,,,,,,
060996,1069,,9,K10,1,,,,,,1,1
060996,1069,,9,K11,2,,,,,,,
060996,1069,,9,K12,2,,,,,,,
060996,1069,,6,K12,2,,,,,,,
060996,1069,,6,K13,2,,,,,,,
060996,1069,,9,K14,2,,,,,,,
060996,1069,,9,K15,2,,,,,,,
060996,1069,,6,K15,2,,,,,,,
060996,1069,,9,K16,1,1,,,,,,
060996,1069,,6,K16,1,,,,,,,
060996,1069,,6,K16,1,,,,,,,
060996,1069,,6,K16,1,,,,,,,
060996,1069,,9,K17,2,1,,,,,,
060996,1069,,9,K18,1,,,,,,,
060996,1069,,9,K19,2,,,,,,,
060996,1069,,9,K20,2,,,,,,,
060996,1069,,9,K21,1,,,,,,,
060996,1069,,9,K22,2,2,,,,,1,1
060996,1069,,9,K23,3,,,,,,,
060996,1069,,9,K24,3,,,,,,,
060996,1069,,9,K25,2,1,,,,,1,1
060996,1069,,9,K26,2,,,,,,,
060996,1069,,9,K27,3,,,,,,,
060996,1069,,9,K27,3,,,,,,,
060996,1069,,9,K28,3,,,,,,,
060996,1107,,6,K1,2,,,,,,,
060996,1107,,7,K2,1,,,,,,,
060996,1107,,6,K3,1,,,,,,,
060996,1107,,7,K4,2,,,,,,,
060996,1107,,7,K4,2,,,,,,,
060996,1107,,7,K4,2,,,,,,,
060996,1107,,6,K5,2,,,,,,,
060996,1107,,7,K6,3,,,,,,,
060996,1107,,6,K7,1,,,,,,,
060996,1107,,9,K8,3,1,,,,,,
061096,1186,,6,K1,1,1,,,,,,
061096,1186,,6,K2,2,,,,,,,
061096,1186,,6,K3,1,,,,,,,
061096,1186,,6,K4,3,1,,,,,,
061096,1186,,6,K5,1,,,,,,,
061096,1186,,6,K5,1,,,,,,,
061096,1186,,6,K6,1,,,,,,,
061096,1186,,6,K7,2,,,,,,,
061096,1186,,6,K8,2,,,,,,,
061096,1186,,6,K9,1,,,,,,,
061096,1186,,6,K10,1,,,,,,,
061096,1186,,6,K11,2,,,,,,,
061096,1186,,6,K12,2,,,,,,,
061096,1186,,6,K13,2,,,,,,,
061096,1186,,6,K14,1,,,,,,,
061096,1186,,6,K15,3,,,,,,,
061096,1186,,6,K16,2,,,,,,,
061096,1186,,6,K17,2,,,,,,,
061096,1186,,6,K18,2,,,,,,,
061096,1186,,6,K19,2,,,,,,,
061096,1186,,6,K20,2,,,,,,,
061096,1186,,6,K21,2,,,,,,,
061096,1186,,6,K22,2,,,,,,,
061096,1186,,6,K23,1,,,,,,,
061096,1186,,6,K24,2,,,,,,,
061096,1186,,6,K25,2,,,,,,,
061096,1186,,6,K26,2,,,,,,,
061096,1186,,6,K27,1,,,,,,,
061096,1186,,6,K28,1,,,,,,,
061096,1186,,6,K29,2,,,,,,,
061096,1186,,6,K30,1,1,,,,,,
061096,1186,,6,K31,2,,,,,,,
061096,1186,,6,K32,2,,,,,,,
061096,1186,,6,K33,2,,,,,,,
061096,1186,,6,K34,2,,,,,,,
061096,1186,,6,K35,2,,,,,,,
061096,1186,,6,K36,2,,,,,,,
061096,1186,,6,K37,1,,,,,,,
061096,1186,,6,K38,2,,,,,,,
061096,1186,,6,K39,3,,,,,,,
061096,1186,,6,K40,2,,,,,,,
061096,1186,,6,K41,1,,,,,,,
061196,1069,,9,K1,3,,,,,,,
061196,1069,,9,K2,1,,,,,,,
061196,1069,,9,K3,2,1,,,,,,
061196,1069,,9,K4,2,1,,,,,,
061196,1069,,9,K5,1,1,,,,,1,1
061196,1069,,9,K6,1,,,,,,1,1
061196,1069,,9,K7,2,1,,,,,1,1
061196,1069,,9,K8,2,,,,,,,
061196,1069,,9,K9,2,,,,,,,
061196,1069,,9,K10,1,,,,,,,
061196,1069,,9,K11,1,,,,,,,
061196,1069,,9,K12,2,,,,,,,
061196,1069,,9,K13,2,1,,,,,,
061196,1192,,9,K1,1,1,,,,,,
061196,1192,,9,K2,1,1,,,,,,
061196,1192,,9,K3,2,,,,,,,
061196,1192,,9,K4,1,,,,,,,
061196,1192,,9,K5,3,1,,,,,,
061196,1192,,9,K6,2,,,,,,,
061196,1192,,9,K7,1,,,,,,,
061296,1107,,6,K1,1,,,,,,,
061296,1107,,9,K2,2,,,,,,,
061296,1107,,6,K2,2,,,,,,,
061296,1107,,6,K3,1,,,,,,,
061296,1107,,6,K4,3,,,,,,,
061296,1107,,6,K5,3,,,,,,,
061296,1107,,9,K6,3,,,,,,,
061296,1107,,6,K6,3,,,,,,,
061296,1159,,5,K1,3,3,,,,,1,2
061296,1159,,5,K2,2,,,,,,,
061296,1159,,5,K3,2,1,,,,,1,1
061296,1159,,5,K3,2,,,,,,4,5
061296,1159,,5,K4,3,,,,,,1,1
061296,1159,,5,K5,2,,,,,,,
061296,1159,,5,K6,2,,,,,,1,3
061296,1159,,5,K7,3,,,,,,,
061296,1159,,5,K7,3,,,,,,,
061296,1159,,5,K8,3,2,,,,,,
061296,1159,,5,K9,2,,,,,,4,5
061296,1159,,5,K9,2,,,,,,1,1
061296,1159,,5,K10,2,,,,,,1,6
061296,1159,,5,K11,2,,,,,,9,1
061296,1159,,5,K12,2,,,,,,,
061296,1159,,5,K12,2,,,,,,,
061296,1159,,5,K13,1,,,,,,,
061296,1159,,5,C1,5,1,,,,,4,6
061296,1159,,4,C1,5,,,,,,,
061296,1159,,4,C1,5,,,,,,,
061296,1159,,4,C1,5,,,,,,,
061296,1159,,4,C1,5,,,,,,,
061296,1159,,4,C1,5,,,,,,,
061296,1159,,4,K14,2,,,,,,,
061296,1159,,5,K15,2,,,,,,1,2
061296,1159,,5,K16,3,1,,,,,,
061296,1159,,4,K16,3,,,,,,,
061296,1159,,5,K17,1,,,,,,,
061296,1159,,5,K18,2,,,,,,,
061296,1159,,5,K18,2,,,,,,,
061296,1159,,5,K19,2,,,,,,,
061296,1159,,5,K20,2,,,,,,4,9
061296,1159,,5,K20,2,,,,,,1,3
061296,1159,,4,K21,4,,,,,,,
061296,1159,,4,K21,4,,,,,,,
061296,1159,,4,K21,4,,,,,,,
061296,1159,,4,K21,4,,,,,,,
061396,1069,,9,K1,2,,,,,,,
061396,1069,,9,K2,1,1,,,,,,
061396,1069,,9,K3,1,2,,,,,,
061396,1069,,9,K4,2,1,,,,,,
061396,1069,,9,K5,1,1,,,,,,
061396,1069,,9,K6,1,,,,,,,
061396,1069,,9,K7,1,,,,,,,
061396,1069,,9,K8,1,,,,,,,
061396,1069,,9,K9,2,,,,,,,
061396,1069,,9,K10,1,1,,,,,,
061396,1069,,9,K11,2,1,,,,,,
061396,1069,,9,K12,2,1,,,,,,
061396,1069,,9,K13,2,,,,,,,
061396,1069,,9,K14,2,,,,,,,
061396,1069,,9,K15,2,,,,,,,
061396,1069,,9,K16,2,1,,,,,,
061396,1069,,9,K17,2,3,,,,,,
061396,1069,,9,K18,2,,,,,,,
061396,1069,,9,K19,2,,,,,,,
061396,1069,,9,K20,2,,,,,,,
061396,1159,,5,K1,3,,,,,,,
061396,1159,,5,K2,2,,,,,,,
061396,1159,,5,K3,2,,1,,,,1,2
061396,1159,,4,K4,3,,,,,,,
061396,1159,,4,K4,3,,,,,,,
061396,1159,,4,K4,3,,,,,,,
061396,1159,,4,K4,3,,,,,,,
061396,1159,,5,K5,2,,,,,,,
061396,1159,,4,K6,3,,,,,,,
061396,1159,,4,K7,2,,,,,,,
061396,1159,,4,K7,2,,,,,,,
061396,1159,,4,K7,2,,,,,,,
061396,1159,,4,K7,2,,,,,,,
061396,1159,,5,K8,2,,,,,,,
061396,1159,,5,K8,2,,,,,,,
061396,1159,,5,K9,3,,,,,,,
061396,1159,,4,K10,1,,,,,,,
061396,1159,,5,K11,1,,,,,,1,1
061396,1159,,5,K12,2,,,,,,1,2
061396,1159,,4,C1,5,,,,,,,
061396,1159,,4,C1,5,,,,,,,
061396,1159,,4,C1,5,,,,,,,
061396,1159,,4,C1,5,,,,,,,
061396,1159,,4,C1,5,,,,,,,
061396,1159,,4,C1,5,,,,,,,
061396,1159,,5,C1,5,3,,,,,1,3
061396,1159,,4,K13,4,,,,,,1,1
061396,1159,,4,K13,4,,,,,,,
061396,1159,,4,K13,4,,,,,,,
061396,1159,,4,K13,4,,,,,,,
061396,1159,,5,K14,1,2,,,,,1,2
061396,1159,,5,K14,1,,,,,,4,3
061396,1159,,5,K15,3,,,,,,4,3
061396,1159,,4,K16,2,,,,,,,
061396,1159,,4,K16,2,,,,,,,
061396,1159,,4,K16,2,,,,,,,
061396,1159,,4,K16,2,,,,,,,
061396,1159,,4,K17,2,,,,,,,
061396,1159,,5,K18,4,4,,,,,1,15
061396,1159,,4,K19,2,,,,,,,
061396,1159,,5,K20,2,,,,,,1,1
061396,1159,,5,K21,2,1,,,,,,
061396,1186,,6,K1,1,,,,,,,
061396,1186,,6,K2,2,,,,,,,
061396,1186,,6,K3,1,,,,,,,
061396,1186,,6,K4,1,,,,,,,
061396,1186,,6,K5,2,,,,,,,
061396,1186,,6,K6,2,,,,,,,
061396,1186,,6,K7,2,,,,,,1,1
061396,1186,,6,K8,3,,,,,,,
061396,1186,,6,K9,2,,,,,,,
061396,1186,,6,K10,2,,,,,,,
061396,1186,,6,K11,2,,,,,,,
061396,1186,,6,K12,1,,,,,,,
061396,1186,,6,K13,2,,,,,,,
061396,1186,,6,K14,3,,,,,,,
061396,1186,,6,K15,1,,,,,,,
061496,1072,,6,K1,2,,,,,,,
061496,1072,,6,K2,1,1,,,,,,
061496,1072,,6,K3,2,,,,,,,
061496,1072,,6,K4,1,,,,,,,
061496,1192,,9,K1,1,,,,,,,
061496,1192,,9,K2,1,,,,,,,
061496,1192,,9,K3,1,,,,,,,
061496,1192,,9,K4,2,,,,,,,
061496,1192,,9,K5,2,3,,,,,,
061496,1192,,9,K6,3,,,,,,,
061496,1192,,9,K7,2,2,,,,,,
061496,1192,,9,K8,3,,,,,,,
061496,1192,,9,K9,1,,,,,,,
061496,1192,,9,K10,1,,,,,,,
061596,1107,,6,K1,3,,,,,,,
061596,1107,,9,K2,2,,,,,,,
061596,1107,,9,K3,2,1,,,,,,
061596,1107,,9,K4,3,,,,,,,
061596,1159,,5,K1,3,,,,,,,
061596,1159,,5,C1,3,5,,,,,1,5
061596,1159,,5,K2,2,2,,,,,,
061596,1159,,5,K3,2,1,,,,,1,1
061596,1159,,5,K4,2,,,,,,4,4
061596,1159,,5,K5,2,1,,,,,,
061596,1159,,5,K6,1,,,,,,,
061596,1159,,5,K7,2,,,,,,,
061596,1159,,5,K8,1,,,,,,,
061596,1159,,5,K9,4,3,,,,,1,2
061596,1159,,5,K10,3,,,,,,1,1
061596,1159,,5,K11,2,,,,,,,
061596,1159,,5,K12,2,,,,,,,
061596,1159,,5,K13,3,2,,,,,1,2
061596,1159,,4,K14,2,,,,,,,
061596,1159,,4,K14,2,,,,,,,
061596,1159,,4,K14,2,,,,,,,
061596,1159,,5,K15,2,,,,,,,
061596,1159,,5,K16,1,1,,,,,,
061596,1159,,5,K17,3,1,,,,,1,2
061596,1159,,5,K18,2,,,,,,,
061596,1159,,5,K19,3,,,,,,,
061596,1159,,5,K20,2,,,,,,1,2
061596,1159,,5,K21,2,,,,,,,
061596,1159,,5,K22,2,1,,,,,4,2
061596,1159,,5,K23,2,,,,,,,
061596,1159,,5,K24,3,1,,,,,1,6
061596,1159,,5,K25,2,2,,,,,,
061596,1159,,4,C2,5,,,,,,,
061596,1159,,4,C2,5,,,,,,,
061596,1159,,4,C2,5,,,,,,,
061596,1159,,4,C2,5,,,,,,,
061596,1159,,4,C2,5,,,,,,,
061596,1159,,5,K26,2,,,,,,,
061596,1159,,4,K27,2,,,,,,,
061596,1159,,4,K27,2,,,,,,,
061596,1159,,4,K27,2,,,,,,,
061596,1159,,4,K27,2,,,,,,,
061596,1159,,4,K28,4,,,,,,,
061596,1159,,4,K28,4,,,,,,,
061596,1159,,4,K28,4,,,,,,,
061596,1159,,4,K28,4,,,,,,,
061596,1159,,4,K28,4,,,,,,,
061596,1159,,4,K29,2,,,,,,,
061596,1159,,4,K30,2,,,,,,,
061596,1159,,4,K30,2,,,,,,,
061596,1159,,4,K30,2,,,,,,,
061596,1159,,4,K30,2,,,,,,,
061596,1159,,4,K30,2,,,,,,,
061596,1159,,4,K30,2,,,,,,,
061596,1159,,5,K31,2,1,,,,,,
061596,1159,,4,K32,3,,,,,,,
061596,1159,,4,K32,3,,,,,,,
061596,1159,,4,K32,3,,,,,,,
061596,1159,,4,K33,3,,,,,,,
061596,1159,,5,K34,2,,,,,,,
061596,1159,,5,K34,2,,,,,,,
061596,1159,,5,K34,2,,,,,,,
061596,1159,,5,K34,2,,,,,,,
061596,1159,,5,K35,2,,,,,,,
061596,1159,,5,K36,2,,,,,,,
061596,1159,,5,K37,2,,,,,,,
061596,1159,,5,K38,2,,,,,,,
061596,1159,,5,K39,2,1,,,,,,
061596,1159,,5,K40,3,,,,,,,
061596,1159,,5,K41,3,1,,,,,,
061596,1159,,4,K42,3,,,,,,,
061596,1159,,4,K42,3,,,,,,,
061596,1159,,5,K43,3,1,,,,,,
061596,1159,,5,K44,2,2,,,,,1,1
061596,1159,,4,K45,2,,,,,,,
061596,1159,,4,K45,2,,,,,,,
061596,1159,,4,K45,2,,,,,,,
061596,1159,,4,K46,2,,,,,,,
061596,1159,,4,K46,2,,,,,,,
061596,1159,,4,K46,2,,,,,,,
061596,1159,,4,K46,2,,,,,,,
061596,1159,,4,K46,2,,,,,,,
061596,1159,,4,K47,2,,,,,,,
